código,clave,descripción,margen de mercado,caja,master,precio,unidad,ean,precio mínimo de venta,alta rotación,precio mayoreo con IVA,precio distribuidor con IVA,precio público con IVA,precio mayoreo sin IVA,precio distribuidor sin IVA,precio público sin IVA,Marca,Precio Medio Mayoreo sin IVA,Precio Medio Mayoreo con IVA,Codigo SAT,Descripcion SAT,Familia,Descripción Familia,Peso[Kg],Volumen[cm3]
49119,ANG-11,"Llave angular recta 1/2 x 3/8', multivuelta,barrilito ,FOSET",MM00,6,36,110,Pieza,7.50624E+12,70,0,91,70,110,78.45,60.34,94.83,Foset,85.34,99,27111700,Llaves inglesas y guías,P486,Llaves angulares,0.139,173.74
49128,GAME-6040,"Gabinete metálico, 600 x 400 mm, VOLTECK",MM00,1,0,2595,Pieza,7.50661E+12,1790,0,2150,1790,2595,1853.45,1543.1,2237.07,Volteck,2025.86,2350,56121802,Gabinetes para almacenamiento de herramientas de taller general o gabinetes con herramientas,P272,Gabinetes metálicos,13.56,74885.12
49131,FBO-1240X,"Manguera para boiler, acero inox, 1/2'x3/4', 40 cm, FOSET",MM00,6,36,139,Pieza,7.50121E+12,89,0,115,89,139,99.14,76.72,119.83,Foset,109.48,127,40142000,Mangueras,P818,"Mangueras flexibles para boiler, FOSET",0.191,799.6
49132,FBO-1260X,"Manguera para boiler, acero inox, 1/2'x3/4', 60 cm, FOSET",MM00,6,36,155,Pieza,7.50121E+12,99,0,129,99,155,111.21,85.34,133.62,Foset,119.83,139,40142000,Mangueras,P818,"Mangueras flexibles para boiler, FOSET",0.243,1065.936
49134,FBO-1280X,"Manguera para boiler, acero inox, 1/2'x3/4', 80 cm, FOSET",MM00,6,36,179,Pieza,7.50624E+12,115,0,149,115,179,128.45,99.14,154.31,Foset,142.24,165,40142000,Mangueras,P818,"Mangueras flexibles para boiler, FOSET",0.29,1675.671
49135,MUBA-45OB,"Sanitario one piece alargado de porcelana, blanco, FOSET",MM1,1,0,2515,Pieza,7.50661E+12,1890,0,2090,1890,2515,1801.72,1629.31,2168.1,Foset,1974.14,2290,30181505,Inodoros o excusados,P721,Muebles de baño,37.5,163219.5
49137,FGA-06,"Manguera para gas, aluminio, 3/8' flare, 60 cm, FOSET",MM00,6,36,93,Pieza,7.50121E+12,59,0,77,59,93,66.38,50.86,80.17,Foset,73.28,85,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.126,821.16
49138,FGA-10,"Manguera para gas, aluminio, 3/8' flare , 100 cm, FOSET",MM00,6,36,115,Pieza,7.50121E+12,73,0,95,73,115,81.9,62.93,99.14,Foset,90.52,105,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.176,1049.499
49139,FGA-15,"Manguera para gas, aluminio, 3/8' flare, 150 cm, FOSET",MM00,6,36,139,Pieza,7.50121E+12,89,0,115,89,139,99.14,76.72,119.83,Foset,109.48,127,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.235,1277.348
49140,FGA-20,"Manguera para gas, aluminio, 3/8' flare, 200 cm, FOSET",MM00,6,36,165,Pieza,7.50121E+12,105,0,135,105,165,116.38,90.52,142.24,Foset,128.45,149,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.293,1344.06
49141,FGA-30,"Manguera para gas, aluminio, 3/8' flare, 300 cm, FOSET",MM00,6,36,229,Pieza,7.50121E+12,145,0,189,145,229,162.93,125,197.41,Foset,180.17,209,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.412,1737.359
49142,FGA-40,"Manguera para gas, aluminio, 3/8' flare, 400 cm, FOSET",MM00,6,36,275,Pieza,7.50121E+12,175,0,229,175,275,197.41,150.86,237.07,Foset,214.66,249,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.531,2316.284
49143,FGA-50,"Manguera para gas, aluminio, 3/8' flare, 500 cm, FOSET",MM00,6,36,325,Pieza,7.50121E+12,205,0,265,205,325,228.45,176.72,280.17,Foset,254.31,295,40142000,Mangueras,P816,"Mangueras flexibles para gas, FOSET",0.643,2704.679
49144,BIDE-45,"Bidet para WC de 2 piezas, FOSET",MM00,2,12,385,Set,7.50624E+12,265,0,319,265,385,275,228.45,331.9,Foset,300.86,349,31162800,Ferretería en general,P517,Accesorios para WC,0.704,9773.946
49145,E-652S,"Juego llaves empotrar soldables, compresión, s/maneral FOSET",MM00,2,24,455,Juego,7.50121E+12,315,0,379,315,455,326.72,271.55,392.24,Foset,357.76,415,40141608,Válvulas hidráulicas,P523,Llaves de empotrar para regadera,0.473,915.63
49146,E-052S,"Juego llaves empotrar roscables, compresión, s/maneral FOSET",MM00,2,24,500,Juego,7.50121E+12,345,0,415,345,500,357.76,297.41,431.03,Foset,392.24,455,40141608,Válvulas hidráulicas,P523,Llaves de empotrar para regadera,0.5,902.72
49149,RAQ-35,"Raqueta mata moscas y mosquitos, recargable, VOLTECK",MM0,4,64,109,Pieza,7.50661E+12,75,0,89,75,109,76.72,64.66,93.97,Volteck,85.34,99,10191700,Dispositivos para control de plagas,P856,Control de insectos,0.285,2293.5
49162,AQA-4003N,"Juego de 6 accesorios p/baño satín chapetón ovalado, AQUA",MM00,2,8,845,Set,7.50624E+12,585,0,705,585,845,607.76,504.31,728.45,Foset,668.1,775,30181600,Instalaciones residenciales no sanitarias,P521,Accesorios para baño,1.15,13047.3
49163,AQA-4003M,"Juego de 6 acc. p/baño negro mate chapetón ovalado, AQUA",MM00,2,8,745,Set,7.50624E+12,515,0,615,515,745,530.17,443.97,642.24,Foset,581.9,675,30181600,Instalaciones residenciales no sanitarias,P521,Accesorios para baño,1.12,13017.375
49164,AQA-4004,"Juego de 4 accesorios para baño metálicos, FOSET AQUA",MM00,2,8,745,Set,7.50624E+12,515,0,615,515,745,530.17,443.97,642.24,Foset,581.9,675,30181600,Instalaciones residenciales no sanitarias,P521,Accesorios para baño,0.96,10599.435
49165,TA-850I,"Tarja de sobreponer 80 x 50 cm tina izquierda, FOSET",MM00,1,4,1215,Pieza,7.50121E+12,835,0,995,835,1215,857.76,719.83,1047.41,Foset,943.97,1095,30181701,Llave de registro,P514,Tarjas,2.98,19611.514
49166,TA-850D,"Tarja de sobreponer 80 x 50 cm tina derecha, FOSET",MM00,1,4,1215,Pieza,7.50121E+12,835,0,995,835,1215,857.76,719.83,1047.41,Foset,943.97,1095,30181701,Llave de registro,P514,Tarjas,2.76,18921.5
49167,TA-851I,"Tarja de empotrar 80 x 50 cm tina izquierda, FOSET",MM00,1,4,1215,Pieza,7.50121E+12,835,0,995,835,1215,857.76,719.83,1047.41,Foset,943.97,1095,30181701,Llave de registro,P514,Tarjas,3.385,12859.65
49168,TA-851D,"Tarja de empotrar 80 x 50 cm tina derecha, FOSET",MM00,1,4,1215,Pieza,7.50121E+12,835,0,995,835,1215,857.76,719.83,1047.41,Foset,943.97,1095,30181701,Llave de registro,P514,Tarjas,3.41,14193.428
